__time,/mavros/local_position/pose/header/stamp/nanosec,/mavros/local_position/pose/header/stamp/sec,/mavros/local_position/pose/pose/orientation/w,/mavros/local_position/pose/pose/orientation/x,/mavros/local_position/pose/pose/orientation/y,/mavros/local_position/pose/pose/orientation/z,/mavros/local_position/pose/pose/position/x,/mavros/local_position/pose/pose/position/y,/mavros/local_position/pose/pose/position/z,/state_vector/data[0],/state_vector/data[1],/state_vector/data[2],/state_vector/data[3],/state_vector/data[4],/state_vector/data[5],/state_vector/data[6],/state_vector/data[7],/state_vector/data[8],/state_vector/data[9],/state_vector/layout/data_offset
1709381194.923886,,,,,,,,,,-1.644421779,0.576738238,0.004249446,0.011346183,-0.807876490,-0.044147797,0.050077219,0.023992341,0.381439149,1.217984438,0.000000000
1709381194.944626,,,,,,,,,,-1.649725080,0.576738238,0.004249446,0.011346183,-0.813179791,-0.044147797,0.050077219,0.023992341,0.381439149,1.217984438,0.000000000
1709381194.955674,854772700.000000000,1709380790.000000000,-0.983245473,-0.007226218,0.009950915,-0.181871364,0.400455862,1.214890838,9.765311241,,,,,,,,,,,
1709381194.963777,,,,,,,,,,-1.636011668,0.571240604,0.005258538,0.013491135,-0.821576692,-0.051087234,0.049123772,0.023527259,0.400455862,1.214890838,0.000000000
1709381194.983274,,,,,,,,,,-1.641314968,0.571240604,0.005258538,0.015477940,-0.826879993,-0.051087234,0.049123772,0.023076013,0.400455862,1.214890838,0.000000000
1709381194.988478,887204915.000000000,1709380790.000000000,-0.982599404,-0.006420535,0.010248849,-0.185343801,0.419249296,1.211740494,9.762103081,,,,,,,,,,,
1709381195.003594,,,,,,,,,,-1.627824835,0.565173507,0.005853035,0.015477940,-0.835333638,-0.057721507,0.048570684,0.023076013,0.419249296,1.211740494,0.000000000
1709381195.020199,919270079.000000000,1709380790.000000000,-0.982267034,-0.006033106,0.010395447,-0.187102083,0.437800914,1.208521724,9.759881973,,,,,,,,,,,
1709381195.023475,,,,,,,,,,-1.614576518,0.558356345,0.007259351,0.017461414,-0.843855709,-0.064368904,0.046873367,0.022497463,0.437800914,1.208521724,0.000000000
1709381195.044358,,,,,,,,,,-1.619879819,0.558356345,0.007259351,0.017461414,-0.849159010,-0.064368904,0.046873367,0.022497463,0.437800914,1.208521724,0.000000000
1709381195.059544,958380551.000000000,1709380790.000000000,-0.981564993,-0.005052257,0.010779679,-0.190757774,0.457924902,1.204082370,9.759329796,,,,,,,,,,,
1709381195.064084,,,,,,,,,,-1.605059132,0.546646237,0.008129205,0.019449221,-0.858901664,-0.071702711,0.045567185,0.021875442,0.457924902,1.204082370,0.000000000
1709381195.083162,,,,,,,,,,-1.610362433,0.546646237,0.008129205,0.019449221,-0.864204965,-0.071702711,0.045567185,0.021875442,0.457924902,1.204082370,0.000000000
1709381195.091427,990385594.000000000,1709380790.000000000,-0.980816676,-0.003886989,0.011185630,-0.194572865,0.473311275,1.200448036,9.760520935,,,,,,,,,,,
1709381195.103270,,,,,,,,,,-1.600279361,0.536742926,0.008426934,0.021532664,-0.873142600,-0.076603308,0.044895589,0.021180106,0.473311275,1.200448036,0.000000000
1709381195.123740,,,,,,,,,,-1.605582661,0.536742926,0.008426934,0.023250559,-0.878445900,-0.076603308,0.044895589,0.020536898,0.473311275,1.200448036,0.000000000
1709381195.127019,24471585.000000000,1709380791.000000000,-0.980430063,-0.003327827,0.011338350,-0.196512926,0.488542378,1.196816206,9.762532234,,,,,,,,,,,
1709381195.143915,,,,,,,,,,-1.595654860,0.527014852,0.009301242,0.023250559,-0.887381032,-0.080761991,0.043124937,0.020536898,0.488542378,1.196816206,0.000000000
1709381195.161026,59205254.000000000,1709380791.000000000,-0.979636522,-0.002299333,0.011506077,-0.200436377,0.503611147,1.193195701,9.764961243,,,,,,,,,,,
1709381195.164186,,,,,,,,,,-1.585889391,0.517628849,0.009536684,0.024839796,-0.896304838,-0.084243625,0.042415543,0.019848174,0.503611147,1.193195701,0.000000000
1709381195.183185,,,,,,,,,,-1.591192692,0.517628849,0.009536684,0.024839796,-0.901608139,-0.084243625,0.042415543,0.019848174,0.503611147,1.193195701,0.000000000
1709381195.191537,90433276.000000000,1709380791.000000000,-0.978814153,-0.001345849,0.011580384,-0.204418495,0.517602026,1.191705942,9.767477989,,,,,,,,,,,
1709381195.203179,,,,,,,,,,-1.582505114,0.507360756,0.009990703,0.026295195,-0.908401198,-0.086146668,0.041219379,0.019146064,0.517602026,1.191705942,0.000000000
1709381195.230891,,,,,,,,,,-1.587808415,0.507360756,0.009990703,0.027808655,-0.913704499,-0.086146668,0.041219379,0.018297208,0.517602026,1.191705942,0.000000000
1709381195.236938,134649725.000000000,1709380791.000000000,-0.978390577,-0.000871179,0.011591086,-0.206438256,0.531462371,1.190071344,9.769645691,,,,,,,,,,,
1709381195.243150,,,,,,,,,,-1.579251370,0.497476310,0.010873493,0.027808655,-0.920642397,-0.087652452,0.038755195,0.018297208,0.531462371,1.190071344,0.000000000
1709381195.263293,,,,,,,,,,-1.584554671,0.497476310,0.010873493,0.029099378,-0.925945698,-0.087652452,0.038755195,0.017540593,0.531462371,1.190071344,0.000000000
1709381195.269608,168488159.000000000,1709380791.000000000,-0.977501279,0.000191694,0.011592362,-0.210610794,0.548588336,1.187857866,9.771916389,,,,,,,,,,,
1709381195.284209,,,,,,,,,,-1.572732008,0.485283703,0.011103580,0.029099378,-0.933462477,-0.088949479,0.037784407,0.017540593,0.548588336,1.187857866,0.000000000
1709381195.300584,199203731.000000000,1709380791.000000000,-0.976580286,0.001229623,0.011513442,-0.214841917,0.560878575,1.185220242,9.774091721,,,,,,,,,,,
1709381195.303648,,,,,,,,,,-1.565745070,0.474877417,0.011186838,0.030329668,-0.941403403,-0.089882672,0.037307759,0.016754626,0.560878575,1.185220242,0.000000000
1709381195.323304,,,,,,,,,,-1.571048370,0.474877417,0.011186838,0.030329668,-0.946706704,-0.089882672,0.037307759,0.016754626,0.560878575,1.185220242,0.000000000
1709381195.339075,238084206.000000000,1709380791.000000000,-0.976106555,0.001721672,0.011455977,-0.216983229,0.571902990,1.181833625,9.776551247,,,,,,,,,,,
1709381195.344013,,,,,,,,,,-1.565327256,0.464056045,0.011758430,0.031426760,-0.955396621,-0.090869062,0.034659154,0.015941235,0.571902990,1.181833625,0.000000000
1709381195.363504,,,,,,,,,,-1.570630557,0.464056045,0.011758430,0.031426760,-0.960699922,-0.090869062,0.034659154,0.015941235,0.571902990,1.181833625,0.000000000
1709381195.375517,274225659.000000000,1709380791.000000000,-0.975124744,0.002775443,0.011295869,-0.221351371,0.582933545,1.178492665,9.778173447,,,,,,,,,,,
1709381195.384103,,,,,,,,,,-1.564903303,0.453484863,0.011889705,0.032631965,-0.969344183,-0.091281973,0.033292957,0.015020829,0.582933545,1.178492665,0.000000000
1709381195.404662,,,,,,,,,,-1.570206604,0.453484863,0.011889705,0.033619223,-0.974647483,-0.091281973,0.033292957,0.014173491,0.582933545,1.178492665,0.000000000
1709381195.408074,306414822.000000000,1709380791.000000000,-0.974114822,0.003703192,0.011047212,-0.225753356,0.593945742,1.175205231,9.779102325,,,,,,,,,,,
1709381195.423070,,,,,,,,,,-1.564497708,0.443203926,0.011973285,0.033619223,-0.983238219,-0.091222890,0.032246453,0.014173491,0.593945742,1.175205231,0.000000000
1709381195.440414,339517993.000000000,1709380791.000000000,-0.973595994,0.004147557,0.010886474,-0.227980817,0.605007648,1.172594666,9.779632568,,,,,,,,,,,
1709381195.444315,,,,,,,,,,-1.558739102,0.433299750,0.012092000,0.034526083,-0.991152084,-0.090004131,0.030050313,0.013304175,0.605007648,1.172594666,0.000000000
1709381195.464089,,,,,,,,,,-1.564042403,0.433299750,0.012092000,0.034526083,-0.996455385,-0.090004131,0.030050313,0.013304175,0.605007648,1.172594666,0.000000000
1709381195.476967,375486012.000000000,1709380791.000000000,-0.972542660,0.005012998,0.010496318,-0.232433969,0.618865728,1.170155525,9.779729843,,,,,,,,,,,
1709381195.482998,,,,,,,,,,-1.555487624,0.421410680,0.012161714,0.035379155,-1.004197827,-0.086980857,0.028591907,0.012427754,0.618865728,1.170155525,0.000000000
1709381195.503981,,,,,,,,,,-1.560790925,0.421410680,0.012161714,0.036233709,-1.009501128,-0.086980857,0.028591907,0.011431364,0.618865728,1.170155525,0.000000000
1709381195.508723,407704586.000000000,1709380791.000000000,-0.971464291,0.005816338,0.010014096,-0.236903221,0.629882157,1.168252230,9.779106140,,,,,,,,,,,
1709381195.523370,,,,,,,,,,-1.555077797,0.412218928,0.012227813,0.036233709,-1.016707724,-0.084252968,0.027397378,0.011431364,0.629882157,1.168252230,0.000000000
1709381195.541365,440510232.000000000,1709380791.000000000,-0.970919838,0.006206102,0.009734387,-0.239126804,0.640825748,1.166407347,9.778017044,,,,,,,,,,,
1709381195.543591,,,,,,,,,,-1.549437506,0.403312624,0.012076739,0.036933107,-1.023855908,-0.081188023,0.025264979,0.010526138,0.640825748,1.166407347,0.000000000
1709381195.563149,,,,,,,,,,-1.554740807,0.403312624,0.012076739,0.036933107,-1.029159209,-0.081188023,0.025264979,0.010526138,0.640825748,1.166407347,0.000000000
1709381195.580180,478999057.000000000,1709380791.000000000,-0.969823345,0.006928960,0.009152282,-0.243538652,0.651831508,1.165988207,9.775866508,,,,,,,,,,,
1709381195.583282,,,,,,,,,,-1.549038349,0.394586563,0.012090584,0.037563343,-1.034881650,-0.077273883,0.023637617,0.009598360,0.651831508,1.165988207,0.000000000
1709381195.604464,,,,,,,,,,-1.554341650,0.394586563,0.012090584,0.038136960,-1.040184950,-0.077273883,0.023637617,0.008661820,0.651831508,1.165988207,0.000000000
1709381195.616726,515400223.000000000,1709380791.000000000,-0.968704768,0.007660423,0.008524944,-0.247951006,0.662774026,1.165960550,9.773448944,,,,,,,,,,,
1709381195.623304,,,,,,,,,,-1.548702432,0.386129618,0.012176033,0.038136960,-1.045515908,-0.072893083,0.022469743,0.008661820,0.662774026,1.165960550,0.000000000
1709381195.643126,,,,,,,,,,-1.554005733,0.386129618,0.012176033,0.038715562,-1.050819209,-0.072893083,0.022469743,0.007588050,0.662774026,1.165960550,0.000000000
1709381195.647979,546191290.000000000,1709380791.000000000,-0.968029533,0.008055367,0.008158703,-0.250574436,0.673597634,1.165882230,9.771224976,,,,,,,,,,,
1709381195.663996,,,,,,,,,,-1.548485426,0.377805740,0.011947196,0.038715562,-1.056200830,-0.068138741,0.020622657,0.007588050,0.673597634,1.165882230,0.000000000
1709381195.680933,580104817.000000000,1709380791.000000000,-0.967014721,0.008567343,0.007624083,-0.254462483,0.686785936,1.165427089,9.769269943,,,,,,,,,,,
1709381195.682983,,,,,,,,,,-1.540600424,0.367611468,0.011857317,0.039143770,-1.061959272,-0.062000223,0.019266988,0.006632077,0.686785936,1.165427089,0.000000000
1709381195.703477,,,,,,,,,,-1.545903725,0.367611468,0.011857317,0.039143770,-1.067262573,-0.062000223,0.019266988,0.006632077,0.686785936,1.165427089,0.000000000
1709381195.716710,615250201.000000000,1709380791.000000000,-0.965890454,0.009057852,0.007027087,-0.258696935,0.696682930,1.164087772,9.769146919,,,,,,,,,,,
1709381195.723454,,,,,,,,,,-1.541310032,0.359233201,0.011709813,0.039495969,-1.073905190,-0.057321727,0.017609962,0.005665784,0.696682930,1.164087772,0.000000000
1709381195.743274,,,,,,,,,,-1.546613333,0.359233201,0.011709813,0.039772381,-1.079208491,-0.057321727,0.017609962,0.004728458,0.696682930,1.164087772,0.000000000
1709381195.750673,649891145.000000000,1709380791.000000000,-0.965329353,0.009300498,0.006719615,-0.260782403,0.706484973,1.162866116,9.769593239,,,,,,,,,,,
1709381195.764701,,,,,,,,,,-1.542114591,0.351390064,0.011079589,0.039772381,-1.085733449,-0.052471150,0.015292552,0.004728458,0.706484973,1.162866116,0.000000000
1709381195.783235,,,,,,,,,,-1.547417892,0.351390064,0.011079589,0.039985376,-1.091036749,-0.052471150,0.015292552,0.003733361,0.706484973,1.162866116,0.000000000
1709381195.786696,685963384.000000000,1709380791.000000000,-0.964212398,0.009736212,0.006103847,-0.264881753,0.716198623,1.161764026,9.770178795,,,,,,,,,,,
1709381195.803125,,,,,,,,,,-1.543007543,0.344177693,0.010968280,0.039985376,-1.097442140,-0.047582209,0.014012901,0.003733361,0.716198623,1.161764026,0.000000000
1709381195.818906,718066177.000000000,1709380791.000000000,-0.963108320,0.010135308,0.005482342,-0.268867327,0.726051331,1.159688473,9.769927979,,,,,,,,,,,
1709381195.824527,,,,,,,,,,-1.538458136,0.337509185,0.010835635,0.040090427,-1.104820994,-0.043101277,0.012635858,0.002881714,0.726051331,1.159688473,0.000000000
1709381195.845373,,,,,,,,,,-1.543761437,0.337509185,0.010835635,0.040127603,-1.110124295,-0.043101277,0.012635858,0.002050945,0.726051331,1.159688473,0.000000000
1709381195.859196,754924189.000000000,1709380791.000000000,-0.962562202,0.010333423,0.005167037,-0.270814659,0.736438870,1.154682040,9.767461777,,,,,,,,,,,
1709381195.863411,,,,,,,,,,-1.538677198,0.331419438,0.010191005,0.040127603,-1.120434028,-0.039893329,0.010603589,0.002050945,0.736438870,1.154682040,0.000000000
1709381195.882965,,,,,,,,,,-1.543980499,0.331419438,0.010191005,0.040088516,-1.125737329,-0.039893329,0.010603589,0.001227224,0.736438870,1.154682040,0.000000000
1709381195.888129,787594183.000000000,1709380791.000000000,-0.961479913,0.010740134,0.004519074,-0.274628148,0.749202311,1.149086714,9.764470100,,,,,,,,,,,
1709381195.905290,,,,,,,,,,-1.536520359,0.324107379,0.010008128,0.040088516,-1.136635956,-0.035123676,0.009190101,0.001227224,0.749202311,1.149086714,0.000000000
1709381195.923310,,,,,,,,,,-1.541823660,0.324107379,0.010008128,0.039952780,-1.141939257,-0.035123676,0.009190101,0.000275695,0.749202311,1.149086714,0.000000000
1709381195.926435,824920719.000000000,1709380791.000000000,-0.960409594,0.011159873,0.003851617,-0.278342002,0.759239674,1.145119429,9.762684822,,,,,,,,,,,
1709381195.943651,,,,,,,,,,-1.537089598,0.318351954,0.009651728,0.039952780,-1.151209843,-0.030517789,0.007477539,0.000275695,0.759239674,1.145119429,0.000000000
1709381195.958469,857541620.000000000,1709380791.000000000,-0.959877848,0.011368965,0.003513696,-0.280165802,0.768510759,1.141596913,9.761297226,,,,,,,,,,,
1709381195.963570,,,,,,,,,,-1.533121814,0.312139988,0.008884403,0.039739942,-1.160035659,-0.025090626,0.005366231,-0.000583443,0.768510759,1.141596913,0.000000000
1709381195.984088,,,,,,,,,,-1.538425115,0.312139988,0.008884403,0.039456756,-1.165338960,-0.025090626,0.005366231,-0.001411576,0.768510759,1.141596913,0.000000000
1709381195.992646,891622455.000000000,1709380791.000000000,-0.958810458,0.011865140,0.002811885,-0.283785015,0.777469337,1.138518691,9.760847092,,,,,,,,,,,
1709381196.003738,,,,,,,,,,-1.534769837,0.306232214,0.008684764,0.039456756,-1.173720483,-0.019295989,0.003992647,-0.001411576,0.777469337,1.138518691,0.000000000
1709381196.025387,,,,,,,,,,-1.540073138,0.306232214,0.008684764,0.039092732,-1.179023784,-0.019295989,0.003992647,-0.002199393,0.777469337,1.138518691,0.000000000
1709381196.035584,931488397.000000000,1709380791.000000000,-0.957748484,0.012413261,0.002128446,-0.287331209,0.786332428,1.135873914,9.761351585,,,,,,,,,,,
1709381196.043431,,,,,,,,,,-1.536513348,0.300764889,0.008238233,0.039092732,-1.186971862,-0.013183993,0.002306052,-0.002199393,0.786332428,1.135873914,0.000000000
1709381196.063318,,,,,,,,,,-1.541816649,0.300764889,0.008238233,0.038598935,-1.192275163,-0.013183993,0.002306052,-0.003030772,0.786332428,1.135873914,0.000000000
1709381196.068178,967103148.000000000,1709380791.000000000,-0.957321937,0.012648776,0.001844193,-0.288741126,0.795108378,1.133647442,9.762441635,,,,,,,,,,,
1709381196.084548,,,,,,,,,,-1.538344000,0.295776159,0.007277786,0.038598935,-1.199804936,-0.006823584,0.000068308,-0.003030772,0.795108378,1.133647442,0.000000000
1709381196.101829,1001224.000000000,1709380792.000000000,-0.956261585,0.013238311,0.001126317,-0.292211013,0.803254187,1.134587765,9.764045715,,,,,,,,,,,
1709381196.103399,,,,,,,,,,-1.535501492,0.290906072,0.007010723,0.038121640,-1.204167914,0.001370824,-0.000984432,-0.003736612,0.803254187,1.134587765,0.000000000
1709381196.123498,,,,,,,,,,-1.540804793,0.290906072,0.007010723,0.037564381,-1.209471215,0.001370824,-0.000984432,-0.004397047,0.803254187,1.134587765,0.000000000
1709381196.137887,35655417.000000000,1709380792.000000000,-0.955424907,0.013654260,0.000582120,-0.294918000,0.811194241,1.136597753,9.765846252,,,,,,,,,,,
1709381196.144461,,,,,,,,,,-1.538168039,0.286331743,0.006244934,0.037564381,-1.212764528,0.010096373,-0.002716469,-0.004397047,0.811194241,1.136597753,0.000000000
1709381196.163477,,,,,,,,,,-1.543471340,0.286331743,0.006244934,0.036940356,-1.218067829,0.010096373,-0.002716469,-0.005019171,0.811194241,1.136597753,0.000000000
1709381196.170627,69510125.000000000,1709380792.000000000,-0.954802019,0.013946774,0.000163195,-0.296915044,0.819122493,1.138739467,9.767487526,,,,,,,,,,,
1709381196.183319,,,,,,,,,,-1.540846389,0.282159120,0.005344900,0.036940356,-1.221229416,0.018881703,-0.004352462,-0.005019171,0.819122493,1.138739467,0.000000000
1709381196.203123,,,,,,,,,,-1.546149690,0.282159120,0.005344900,0.036175188,-1.226532716,0.018881703,-0.004352462,-0.005692077,0.819122493,1.138739467,0.000000000
1709381196.205688,104112088.000000000,1709380792.000000000,-0.953769863,0.014380142,-0.000571922,-0.300193542,0.827039361,1.141035438,9.769008636,,,,,,,,,,,
1709381196.224257,,,,,,,,,,-1.543536123,0.278378546,0.005157656,0.036175188,-1.229540046,0.027830968,-0.005066597,-0.005692077,0.827039361,1.141035438,0.000000000
1709381196.243950,,,,,,,,,,-1.548839424,0.278378546,0.005157656,0.035433926,-1.234843347,0.027830968,-0.005066597,-0.006243876,0.827039361,1.141035438,0.000000000
1709381196.252124,148919912.000000000,1709380792.000000000,-0.952748034,0.014711204,-0.001323724,-0.303402792,0.835213006,1.142898560,9.770472527,,,,,,,,,,,
1709381196.264340,,,,,,,,,,-1.545969080,0.275070101,0.004006350,0.035433926,-1.238283526,0.036661711,-0.006910643,-0.006243876,0.835213006,1.142898560,0.000000000
1709381196.284492,180595169.000000000,1709380792.000000000,-0.952237320,0.014840057,-0.001726122,-0.304993140,0.843360484,1.144993305,9.771620750,,,,,,,,,,,
1709381196.284526,,,,,,,,,,-1.551272381,0.275070101,0.003101585,0.034635304,-1.243586827,0.036661711,-0.008145780,-0.006770550,0.835213006,1.142898560,0.000000000
1709381196.303914,,,,,,,,,,-1.548428204,0.272155613,0.003101585,0.033782344,-1.246795382,0.045577697,-0.008145780,-0.007271083,0.843360484,1.144993305,0.000000000
1709381196.313627,212367314.000000000,1709380792.000000000,-0.951222929,0.015032272,-0.002535955,-0.308127433,0.851490676,1.147325397,9.772456169,,,,,,,,,,,
1709381196.323186,,,,,,,,,,-1.545601312,0.269671500,0.002731915,0.033782344,-1.249766592,0.054680411,-0.009106561,-0.007271083,0.851490676,1.147325397,0.000000000
1709381196.343430,,,,,,,,,,-1.550904613,0.269671500,0.002731915,0.032745427,-1.255069893,0.054680411,-0.009106561,-0.007782471,0.851490676,1.147325397,0.000000000
1709381196.350817,248806995.000000000,1709380792.000000000,-0.950219581,0.015147653,-0.003344328,-0.311194459,0.862192035,1.150146842,9.771971703,,,,,,,,,,,
1709381196.363309,,,,,,,,,,-1.545506555,0.267511785,0.002124504,0.032745427,-1.257551748,0.065920450,-0.010301785,-0.007782471,0.862192035,1.150146842,0.000000000
1709381196.383052,,,,,,,,,,-1.550809856,0.267511785,0.002124504,0.031816820,-1.262855049,0.065920450,-0.010301785,-0.008216006,0.862192035,1.150146842,0.000000000
1709381196.384519,283551232.000000000,1709380792.000000000,-0.949628893,0.015177056,-0.003816024,-0.312985995,0.871363640,1.152213812,9.769997597,,,,,,,,,,,
1709381196.403374,,,,,,,,,,-1.546941552,0.266767949,0.001235612,0.030790405,-1.266091380,0.074720800,-0.011369190,-0.008597171,0.871363640,1.152213812,0.000000000
1709381196.415990,314467880.000000000,1709380792.000000000,-0.948763829,0.015131983,-0.004435632,-0.315592483,0.880480349,1.154601216,9.767922401,,,,,,,,,,,
1709381196.423248,,,,,,,,,,-1.543128143,0.266219676,0.000664981,0.030790405,-1.269007276,0.083855100,-0.012284431,-0.008597171,0.880480349,1.154601216,0.000000000
1709381196.443288,,,,,,,,,,-1.548431444,0.266219676,0.000664981,0.029704104,-1.274310577,0.083855100,-0.012284431,-0.008965445,0.880480349,1.154601216,0.000000000
1709381196.453743,352441722.000000000,1709380792.000000000,-0.947823070,0.014975598,-0.005109863,-0.318404141,0.889554918,1.157312632,9.765954018,,,,,,,,,,,
1709381196.463146,,,,,,,,,,-1.544660176,0.265975565,0.000111375,0.029704104,-1.276902463,0.093245044,-0.013283042,-0.008965445,0.889554918,1.157312632,0.000000000
1709381196.483588,,,,,,,,,,-1.549963477,0.265975565,0.000111375,0.028356346,-1.282205763,0.093245044,-0.013283042,-0.009337714,0.889554918,1.157312632,0.000000000
1709381196.489888,388681926.000000000,1709380792.000000000,-0.947363184,0.014863814,-0.005415762,-0.319769847,0.897681296,1.161504984,9.764281273,,,,,,,,,,,
1709381196.504461,,,,,,,,,,-1.547140400,0.265433609,-0.001002138,0.028356346,-1.283316712,0.103622720,-0.014168029,-0.009337714,0.897681296,1.161504984,0.000000000
1709381196.519732,419201920.000000000,1709380792.000000000,-0.946470788,0.014617749,-0.006008511,-0.322402486,0.904971778,1.167029023,9.763086319,,,,,,,,,,,
1709381196.525155,,,,,,,,,,-1.545153218,0.264719486,-0.001276806,0.027153205,-1.283095974,0.114211373,-0.014949666,-0.009637461,0.904971778,1.167029023,0.000000000
1709381196.543608,,,,,,,,,,-1.550456519,0.264719486,-0.001276806,0.025906335,-1.288399274,0.114211373,-0.014949666,-0.009888879,0.904971778,1.167029023,0.000000000
1709381196.555643,454675598.000000000,1709380792.000000000,-0.945620328,0.014325889,-0.006500995,-0.324891953,0.914242864,1.174145222,9.762536049,,,,,,,,,,,
1709381196.563437,,,,,,,,,,-1.546488735,0.264322490,-0.001886297,0.025906335,-1.286586377,0.127175912,-0.015883954,-0.009888879,0.914242864,1.174145222,0.000000000
1709381196.583245,,,,,,,,,,-1.551792036,0.264322490,-0.001886297,0.024633742,-1.291889678,0.127175912,-0.015883954,-0.010094747,0.914242864,1.174145222,0.000000000
1709381196.592829,489661633.000000000,1709380792.000000000,-0.945207710,0.014179632,-0.006740751,-0.326091958,0.921781182,1.180025816,9.762941360,,,,,,,,,,,
1709381196.603338,,,,,,,,,,-1.549557018,0.264370650,-0.003158832,0.024633742,-1.291312384,0.137363896,-0.016588571,-0.010094747,0.921781182,1.180025816,0.000000000
1709381196.620380,519333020.000000000,1709380792.000000000,-0.944410650,0.013863970,-0.007218228,-0.328396527,0.929967761,1.185735583,9.763244629,,,,,,,,,,,
1709381196.623146,,,,,,,,,,-1.546673740,0.265145868,-0.003133269,0.023223239,-1.290905918,0.147148311,-0.017197458,-0.010277483,0.929967761,1.185735583,0.000000000
1709381196.643308,,,,,,,,,,-1.551977041,0.265145868,-0.003133269,0.021984946,-1.296209219,0.147148311,-0.017197458,-0.010404342,0.929967761,1.185735583,0.000000000
1709381196.655992,555254806.000000000,1709380792.000000000,-0.943656559,0.013505094,-0.007659321,-0.330561863,0.938404024,1.191548347,9.763710022,,,,,,,,,,,
1709381196.663229,,,,,,,,,,-1.548844079,0.266324848,-0.003869951,0.021984946,-1.295699755,0.156568855,-0.017937849,-0.010404342,0.938404024,1.191548347,0.000000000
1709381196.684448,,,,,,,,,,-1.554147380,0.266324848,-0.003869951,0.020743865,-1.301003056,0.156568855,-0.017937849,-0.010495595,0.938404024,1.191548347,0.000000000
1709381196.690111,588800545.000000000,1709380792.000000000,-0.943088967,0.013186748,-0.007959924,-0.332183885,0.950126529,1.199580550,9.765095711,,,,,,,,,,,
1709381196.703051,,,,,,,,,,-1.547728176,0.268318385,-0.004456454,0.019487299,-1.298274154,0.168870747,-0.018513461,-0.010548727,0.950126529,1.199580550,0.000000000
1709381196.721109,619324881.000000000,1709380792.000000000,-0.942424164,0.012784883,-0.008301970,-0.334072295,0.958727479,1.205928087,9.765846252,,,,,,,,,,,
1709381196.725904,,,,,,,,,,-1.544430526,0.270006001,-0.004830456,0.019487299,-1.297229918,0.177661121,-0.019190461,-0.010548727,0.958727479,1.205928087,0.000000000
1709381196.743877,,,,,,,,,,-1.549733827,0.270006001,-0.004830456,0.018088848,-1.302533219,0.177661121,-0.019190461,-0.010570347,0.958727479,1.205928087,0.000000000
1709381196.758120,656937753.000000000,1709380792.000000000,-0.941806649,0.012392004,-0.008613330,-0.335815974,0.971448898,1.213299036,9.766157150,,,,,,,,,,,
1709381196.764238,,,,,,,,,,-1.542315709,0.272929549,-0.005391347,0.018088848,-1.300465571,0.187970892,-0.019806459,-0.010570347,0.971448898,1.213299036,0.000000000
1709381196.786286,,,,,,,,,,-1.547619010,0.272929549,-0.005391347,0.016860276,-1.305768872,0.187970892,-0.019806459,-0.010551317,0.971448898,1.213299036,0.000000000
1709381196.795277,688156175.000000000,1709380792.000000000,-0.941514234,0.012185320,-0.008759625,-0.336638849,0.981553674,1.219511271,9.766374588,,,,,,,,,,,
1709381196.803804,,,,,,,,,,-1.542817535,0.275443673,-0.006248146,0.016860276,-1.304859938,0.196124285,-0.020035720,-0.010551317,0.981553674,1.219511271,0.000000000
1709381196.826260,724973355.000000000,1709380792.000000000,-0.940962216,0.011735073,-0.009023732,-0.338187977,0.991594374,1.225994587,9.766703606,,,,,,,,,,,
1709381196.826318,,,,,,,,,,-1.548120836,0.275443673,-0.006248146,0.015611063,-1.310163239,0.196124285,-0.020035720,-0.010502997,0.981553674,1.219511271,0.000000000
1709381196.844202,,,,,,,,,,-1.543383436,0.278116852,-0.006441080,0.014349311,-1.308983224,0.204112649,-0.020570790,-0.010428845,0.991594374,1.225994587,0.000000000
1709381196.863233,,,,,,,,,,-1.548686737,0.278116852,-0.006441080,0.014349311,-1.314286524,0.204112649,-0.020570790,-0.010428845,0.991594374,1.225994587,0.000000000
1709381196.863600,762668908.000000000,1709380792.000000000,-0.940452892,0.011272342,-0.009234686,-0.339611635,1.001589537,1.233204484,9.767422676,,,,,,,,,,,
1709381196.883353,,,,,,,,,,-1.543994876,0.280838847,-0.007087266,0.012922204,-1.312379928,0.212077320,-0.021017395,-0.010312663,1.001589537,1.233204484,0.000000000
1709381196.894729,793833571.000000000,1709380792.000000000,-0.940215247,0.011055073,-0.009323641,-0.340273614,1.011510134,1.241954565,9.769026756,,,,,,,,,,,
1709381196.903259,,,,,,,,,,-1.539377579,0.283409208,-0.007662837,0.012922204,-1.308933148,0.220334694,-0.021171845,-0.010312663,1.011510134,1.241954565,0.000000000
1709381196.924085,,,,,,,,,,-1.544680880,0.283409208,-0.007662837,0.011664663,-1.314236449,0.220334694,-0.021171845,-0.010178325,1.011510134,1.241954565,0.000000000
1709381196.928489,827717974.000000000,1709380792.000000000,-0.939772263,0.010661598,-0.009480547,-0.341503227,1.021434784,1.250787377,9.770450592,,,,,,,,,,,
1709381196.944218,,,,,,,,,,-1.540059531,0.286072701,-0.008020989,0.010456495,-1.310706937,0.228253186,-0.021581018,-0.010020687,1.021434784,1.250787377,0.000000000
1709381196.963535,,,,,,,,,,-1.545362832,0.286072701,-0.008020989,0.010456495,-1.316010238,0.228253186,-0.021581018,-0.010020687,1.021434784,1.250787377,0.000000000
1709381196.966915,865787061.000000000,1709380792.000000000,-0.939369655,0.010267592,-0.009609455,-0.342617695,1.033861279,1.261959195,9.771677971,,,,,,,,,,,
